Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311230,1,OK,0.7394366,-0.1021744,0.1239061,-0.6537898,34.443,-9.034,-325.695,0.1013979,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311230,1,OK,0.9668662,-0.2119613,0.1303710,-0.0569688,147.016,-4.268,-331.264,0.0553555,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311230,1,OK,0.3177477,-0.0182089,0.2338656,0.9187011,251.087,5.272,-341.822,0.0736179,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311230,1,OK,0.6779442,-0.2053433,-0.0907283,-0.6999959,342.785,18.900,-347.650,0.1558264,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311238,1,OK,0.7381059,-0.1037348,0.1232664,-0.6551673,39.433,-9.165,-320.566,0.1050984,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311238,1,OK,0.9699426,-0.2018912,0.1266598,-0.0490777,152.258,-3.424,-325.071,0.0447909,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311238,1,OK,0.3260580,-0.0259029,0.2347803,0.9153652,255.552,6.095,-333.795,0.1190376,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311238,1,OK,0.6737145,-0.2138737,-0.1119916,-0.6984444,348.769,20.723,-340.329,0.1224030,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311246,1,OK,0.7372449,-0.1052816,0.1224367,-0.6560450,44.447,-9.223,-315.590,0.0999790,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311246,1,OK,0.9737516,-0.1868322,0.1223431,-0.0439739,157.657,-2.943,-318.998,0.0704247,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311246,1,OK,0.3057539,-0.0234174,0.2245585,0.9249539,261.203,8.275,-326.514,0.0792386,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311246,1,OK,0.6830578,-0.2241794,-0.1210315,-0.6844903,352.498,20.647,-332.757,0.1611755,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311254,1,OK,0.7357818,-0.1063773,0.1217216,-0.6576419,49.667,-9.147,-310.596,0.0993539,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311254,1,OK,0.9778889,-0.1663321,0.1207839,-0.0384468,162.707,-0.700,-313.418,0.0569885,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311254,1,OK,0.3054299,-0.0236426,0.2049010,0.9296070,267.406,10.320,-319.010,0.0322203,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311254,1,OK,0.6952996,-0.2172432,-0.1154716,-0.6753001,357.792,24.031,-325.898,0.1839036,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311262,1,OK,0.7367046,-0.1057099,0.1214832,-0.6567599,55.207,-8.942,-305.384,0.0985090,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311262,1,OK,0.9812761,-0.1482252,0.1175455,-0.0361866,168.181,0.599,-307.266,0.0694842,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311262,1,OK,0.3316476,-0.0241229,0.1794113,0.9258723,272.711,12.420,-311.521,0.0807101,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311262,1,OK,0.6901064,-0.1938622,-0.1027300,-0.6896500,363.809,25.771,-316.698,0.1811467,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311270,1,OK,0.7384920,-0.1060731,0.1201376,-0.6549389,60.808,-9.137,-300.055,0.0801492,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311270,1,OK,0.9839328,-0.1320369,0.1166952,-0.0287179,173.568,2.021,-301.828,0.0758545,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311270,1,OK,0.3531980,-0.0181444,0.1530292,0.9227697,277.689,13.734,-305.100,0.1582203,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311270,1,OK,0.6715783,-0.1640396,-0.0796955,-0.7181381,368.459,27.076,-308.692,0.2598338,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311278,1,OK,0.7346666,-0.1070938,0.1202225,-0.6590466,65.995,-8.860,-294.844,0.0732890,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311278,1,OK,0.9854500,-0.1199040,0.1166505,-0.0300662,178.640,3.046,-296.109,0.0557889,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311278,1,OK,0.3353119,-0.0062678,0.1292337,0.9331802,283.005,13.948,-299.374,0.0662578,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311278,1,OK,0.6816427,-0.1376908,-0.0489218,-0.7169457,373.838,25.325,-301.536,0.1399146,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311286,1,OK,0.7337444,-0.1078826,0.1190687,-0.6601539,71.415,-8.971,-289.672,0.0722904,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311286,1,OK,0.9868919,-0.1080702,0.1180305,-0.0208321,184.125,3.986,-291.029,0.0681176,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311286,1,OK,0.3360615,0.0028990,0.1068822,0.9357513,287.843,15.958,-293.556,0.0712809,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311286,1,OK,0.6890979,-0.1107873,-0.0152705,-0.7159868,378.050,25.729,-295.784,0.1885822,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311294,1,OK,0.7327935,-0.1082040,0.1191941,-0.6611341,76.891,-8.693,-284.478,0.0786483,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311294,1,OK,0.9879533,-0.0976761,0.1190716,-0.0151523,190.006,4.567,-285.954,0.0662386,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311294,1,OK,0.3352350,0.0096709,0.0925471,0.9375281,293.531,17.054,-288.665,0.0791186,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311294,1,OK,0.6794299,-0.0876009,0.0086757,-0.7284407,383.356,26.230,-289.983,0.2366599,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311302,1,OK,0.7333616,-0.1082237,0.1192352,-0.6604933,82.263,-8.467,-279.130,0.0830479,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311302,1,OK,0.9879987,-0.0933034,0.1220211,-0.0162460,195.076,4.317,-280.895,0.0608189,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311302,1,OK,0.3395726,0.0170654,0.0863176,0.9364553,298.127,17.433,-284.616,0.0594632,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2311302,1,OK,0.6701031,-0.0822885,0.0169101,-0.7374988,389.564,22.731,-286.662,0.2230928,0
