Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216654,1,OK,0.7367534,-0.1038056,0.1222149,-0.6568731,34.390,-9.437,-325.993,0.0735145,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216654,1,OK,0.9645149,-0.2254637,0.1308107,-0.0420210,146.833,-3.905,-331.812,0.0838934,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216654,1,OK,0.3200214,-0.0286091,0.2567984,0.9114946,250.202,6.520,-343.030,0.1216942,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216654,1,OK,0.6852083,-0.2320142,-0.1156319,-0.6806528,343.081,19.932,-350.916,0.1940447,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216662,1,OK,0.7339105,-0.1035609,0.1225302,-0.6600279,39.558,-8.923,-320.667,0.0856566,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216662,1,OK,0.9674975,-0.2164952,0.1263787,-0.0332684,152.344,-2.383,-325.499,0.0804792,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216662,1,OK,0.3028986,-0.0306798,0.2587301,0.9167169,255.187,8.391,-335.568,0.0428417,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216662,1,OK,0.6980942,-0.2493285,-0.1343426,-0.6576108,347.471,23.109,-343.336,0.2600130,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216670,1,OK,0.7343990,-0.1054586,0.1215397,-0.6593669,44.537,-9.218,-315.835,0.0956036,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216670,1,OK,0.9705011,-0.2056415,0.1213103,-0.0335106,157.810,-1.689,-319.889,0.0681498,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216670,1,OK,0.3057455,-0.0355693,0.2514628,0.9176170,260.876,10.337,-328.405,0.0592110,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216670,1,OK,0.6943101,-0.2558089,-0.1474399,-0.6563207,351.244,25.905,-335.869,0.2649260,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216678,1,OK,0.7336319,-0.1060800,0.1207492,-0.6602658,49.801,-9.168,-310.668,0.0808712,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216678,1,OK,0.9734101,-0.1920151,0.1182078,-0.0403726,162.414,0.493,-313.947,0.0450362,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216678,1,OK,0.3137929,-0.0376950,0.2373584,0.9185718,266.265,11.857,-321.177,0.0796128,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216678,1,OK,0.6847759,-0.2444988,-0.1471974,-0.6705485,355.730,29.085,-329.132,0.2012790,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216686,1,OK,0.7326571,-0.1057753,0.1203264,-0.6614731,55.295,-8.961,-305.161,0.0769872,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216686,1,OK,0.9765705,-0.1772505,0.1165278,-0.0362437,167.610,1.760,-308.241,0.0731080,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216686,1,OK,0.3055823,-0.0310942,0.2148393,0.9270904,271.542,14.449,-314.174,0.0529983,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216686,1,OK,0.6881280,-0.2207715,-0.1311145,-0.6786375,362.042,30.357,-319.391,0.1910693,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216694,1,OK,0.7361159,-0.1062152,0.1210995,-0.6574090,60.446,-8.882,-299.911,0.0965532,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216694,1,OK,0.9799096,-0.1603156,0.1160566,-0.0246355,173.149,3.517,-302.678,0.0642315,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216694,1,OK,0.3226500,-0.0266592,0.1879368,0.9272896,276.530,16.854,-307.144,0.1019681,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216694,1,OK,0.6971503,-0.1930520,-0.1033267,-0.6826683,366.880,34.075,-311.479,0.1740425,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216702,1,OK,0.7331225,-0.1074913,0.1196934,-0.6607953,65.900,-8.958,-294.801,0.0880111,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216702,1,OK,0.9823155,-0.1451350,0.1156736,-0.0247316,178.538,4.625,-297.285,0.0496059,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216702,1,OK,0.3167876,-0.0183033,0.1634623,0.9341256,282.535,18.058,-301.071,0.0645684,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216702,1,OK,0.7066208,-0.1669398,-0.0744134,-0.6835794,372.159,35.110,-304.423,0.1849431,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216710,1,OK,0.7311762,-0.1080256,0.1187274,-0.6630351,71.461,-8.912,-289.831,0.0751731,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216710,1,OK,0.9847741,-0.1278578,0.1170040,-0.0135088,184.187,5.024,-291.814,0.0672838,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216710,1,OK,0.3164569,-0.0099321,0.1406821,0.9380645,287.759,20.041,-295.365,0.0668715,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216710,1,OK,0.7001915,-0.1449101,-0.0557111,-0.6968710,378.606,31.581,-297.393,0.1626743,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216718,1,OK,0.7338996,-0.1075791,0.1196719,-0.6599218,76.805,-8.546,-284.396,0.0663697,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216718,1,OK,0.9865100,-0.1115799,0.1197110,-0.0041475,189.558,5.477,-286.633,0.0734657,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216718,1,OK,0.3260104,-0.0030075,0.1252863,0.9370227,292.643,20.724,-290.347,0.0910695,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216718,1,OK,0.6859788,-0.1230406,-0.0368193,-0.7161972,384.094,31.998,-291.373,0.2127360,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216726,1,OK,0.7333930,-0.1084665,0.1193790,-0.6603926,82.102,-8.499,-279.164,0.0787974,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216726,1,OK,0.9870765,-0.1032683,0.1222578,-0.0082874,194.499,5.678,-281.227,0.0640296,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216726,1,OK,0.3191266,0.0060312,0.1136470,0.9408540,297.474,21.150,-285.710,0.0629594,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,2216726,1,OK,0.6706938,-0.1127726,-0.0247242,-0.7326942,389.390,30.391,-286.492,0.1731842,0
