Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124310,1,OK,0.7315713,-0.1039167,0.1229925,-0.6624784,52.931,-41.423,-309.278,0.0688487,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124310,1,OK,0.9774640,0.0402690,0.1404418,-0.1523765,165.742,-65.084,-315.292,0.1261313,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124310,1,OK,0.4571197,0.0723967,-0.0192528,0.8862447,268.159,-88.893,-321.989,0.1276760,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124310,1,OK,0.5858167,-0.0076164,0.1060690,-0.8034364,361.182,-109.389,-324.381,0.2663364,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124318,1,OK,0.7332508,-0.1035859,0.1250266,-0.6602890,52.258,-33.670,-308.731,0.0887818,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124318,1,OK,0.9774231,0.0404814,0.1412308,-0.1518524,165.434,-57.627,-315.736,0.1434391,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124318,1,OK,0.4826474,0.0722661,-0.0201079,0.8725966,267.694,-82.643,-321.448,0.0782777,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124318,1,OK,0.5503083,-0.0135244,0.1040715,-0.8283399,359.005,-110.351,-326.164,0.3227097,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124326,1,OK,0.7339300,-0.1040883,0.1245524,-0.6595446,52.136,-26.418,-308.338,0.0845848,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124326,1,OK,0.9771607,0.0423099,0.1401131,-0.1540620,165.223,-49.886,-314.877,0.1296168,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124326,1,OK,0.4945368,0.0724967,-0.0243742,0.8657849,267.964,-75.855,-321.939,0.1002208,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124326,1,OK,0.5394618,-0.0128052,0.1020648,-0.8357031,357.855,-107.517,-326.683,0.2773248,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124334,1,OK,0.7335811,-0.1046346,0.1227178,-0.6601899,52.310,-19.307,-308.887,0.0725420,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124334,1,OK,0.9768681,0.0446053,0.1413551,-0.1541356,164.374,-41.941,-314.434,0.1179676,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124334,1,OK,0.4913467,0.0761196,-0.0320614,0.8670388,267.382,-67.328,-322.535,0.1056891,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124334,1,OK,0.5387930,-0.0122113,0.1010968,-0.8362610,356.043,-102.799,-326.322,0.2889876,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124342,1,OK,0.7363468,-0.1046979,0.1214525,-0.6573287,52.302,-12.249,-309.227,0.0928020,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124342,1,OK,0.9766249,0.0459105,0.1413715,-0.1552742,164.442,-33.814,-314.572,0.1377924,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124342,1,OK,0.4987056,0.0755834,-0.0334263,0.8628224,266.901,-60.346,-321.821,0.1584835,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124342,1,OK,0.5114880,-0.0144128,0.1026832,-0.8530114,353.068,-97.487,-325.715,0.2019171,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124350,1,OK,0.7329940,-0.1062105,0.1201846,-0.6610558,52.178,-4.929,-309.361,0.0712519,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124350,1,OK,0.9752548,0.0423103,0.1421378,-0.1639654,163.919,-26.105,-314.125,0.1134323,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124350,1,OK,0.4960854,0.0762321,-0.0323826,0.8643143,266.118,-52.873,-321.671,0.1127894,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124350,1,OK,0.5139932,-0.0101155,0.1054488,-0.8512281,353.062,-89.769,-325.728,0.1791009,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124358,1,OK,0.7345591,-0.1070466,0.1190913,-0.6593794,52.091,2.133,-309.842,0.0833544,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124358,1,OK,0.9759001,0.0401840,0.1422816,-0.1605001,163.973,-17.926,-314.160,0.1105724,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124358,1,OK,0.5191878,0.0784370,-0.0245748,0.8506984,264.257,-45.661,-321.614,0.1591672,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124358,1,OK,0.5094651,-0.0098526,0.1069886,-0.8537574,353.551,-80.744,-325.640,0.1437478,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124366,1,OK,0.7371172,-0.1062363,0.1205364,-0.6563863,51.588,9.819,-309.487,0.0978591,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124366,1,OK,0.9759477,0.0350900,0.1418035,-0.1618225,163.837,-10.663,-313.903,0.1194765,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124366,1,OK,0.5246371,0.0741968,-0.0172891,0.8479103,264.201,-38.435,-320.643,0.1770898,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124366,1,OK,0.5311197,-0.0129922,0.1071586,-0.8403928,353.449,-70.205,-326.589,0.1859375,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124374,1,OK,0.7365181,-0.1072307,0.1212185,-0.6567714,50.909,17.392,-309.059,0.0951796,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124374,1,OK,0.9755883,0.0332929,0.1418195,-0.1643360,163.649,-2.936,-313.777,0.1168512,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124374,1,OK,0.5104832,0.0722315,-0.0158541,0.8567019,265.075,-28.694,-320.251,0.1681931,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124374,1,OK,0.5417662,-0.0140692,0.1002608,-0.8344095,356.418,-59.058,-324.841,0.2011297,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124382,1,OK,0.7323168,-0.1085383,0.1205503,-0.6613615,50.564,24.797,-308.302,0.0762199,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124382,1,OK,0.9757351,0.0335712,0.1412952,-0.1638588,163.539,4.743,-313.575,0.0912054,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124382,1,OK,0.4744198,0.0693323,-0.0156374,0.8774249,266.336,-18.720,-319.813,0.0684838,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,124382,1,OK,0.5474337,-0.0212323,0.0946152,-0.8312120,356.575,-47.728,-323.513,0.1812332,0
