Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887414,1,OK,0.7419768,-0.1014823,0.1227066,-0.6512411,40.429,-21.691,-308.572,0.1132450,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887414,1,OK,0.9821071,0.0464524,0.1398710,-0.1172348,153.661,-37.951,-314.859,0.1472497,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887414,1,OK,0.4868187,0.0745746,-0.0173281,0.8701413,257.427,-57.263,-322.268,0.1822405,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887414,1,OK,0.5700538,-0.0149032,0.1071411,-0.8144553,349.615,-78.678,-326.848,0.3902281,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887422,1,OK,0.7423977,-0.1031287,0.1231624,-0.6504162,45.175,-16.334,-308.677,0.1051189,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887422,1,OK,0.9817727,0.0499892,0.1385734,-0.1200868,159.038,-32.666,-314.734,0.1385327,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887422,1,OK,0.4833028,0.0751149,-0.0217591,0.8719534,262.435,-51.843,-321.836,0.1260617,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887422,1,OK,0.5320856,-0.0168146,0.1015932,-0.8404053,354.613,-78.596,-325.754,0.3800670,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887430,1,OK,0.7425319,-0.1037361,0.1225631,-0.6502795,50.369,-11.030,-308.611,0.0998165,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887430,1,OK,0.9823844,0.0495152,0.1372098,-0.1168017,164.154,-27.915,-314.291,0.1508202,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887430,1,OK,0.4948729,0.0726402,-0.0253854,0.8655517,268.297,-47.454,-321.059,0.1338300,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887430,1,OK,0.5122043,-0.0205572,0.0995948,-0.8528218,357.289,-76.773,-324.872,0.2942405,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887438,1,OK,0.7434037,-0.1028890,0.1238933,-0.6491650,55.439,-5.169,-308.934,0.0981953,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887438,1,OK,0.9803824,0.0466513,0.1395614,-0.1311360,168.842,-21.395,-313.607,0.1270407,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887438,1,OK,0.5063588,0.0744898,-0.0250975,0.8587329,272.190,-42.459,-320.435,0.1569476,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887438,1,OK,0.5215291,-0.0155367,0.1010785,-0.8470827,361.509,-72.593,-323.954,0.2770721,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887446,1,OK,0.7413669,-0.1043491,0.1240001,-0.6512376,60.269,0.150,-308.536,0.1063580,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887446,1,OK,0.9794942,0.0385254,0.1414325,-0.1382164,173.467,-15.957,-313.476,0.0988555,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887446,1,OK,0.5043051,0.0765356,-0.0221833,0.8598410,276.491,-36.369,-321.143,0.1212082,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887446,1,OK,0.5574181,-0.0114565,0.1066859,-0.8232690,365.867,-66.315,-326.180,0.3280095,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887454,1,OK,0.7391702,-0.1052616,0.1225863,-0.6538501,65.359,5.332,-308.691,0.1014493,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887454,1,OK,0.9797391,0.0315715,0.1408114,-0.1388764,178.724,-10.646,-313.416,0.1113729,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887454,1,OK,0.4851112,0.0718063,-0.0185432,0.8713020,281.987,-31.297,-320.261,0.0721755,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887454,1,OK,0.5578561,-0.0102120,0.1054578,-0.8231470,371.325,-60.434,-325.403,0.2975462,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887462,1,OK,0.7392444,-0.1053416,0.1225725,-0.6537559,70.292,10.785,-308.864,0.1127852,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887462,1,OK,0.9804418,0.0318448,0.1407654,-0.1338093,183.844,-4.845,-314.013,0.1227518,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887462,1,OK,0.5087613,0.0695085,-0.0123838,0.8580076,287.123,-25.417,-319.836,0.1871286,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887462,1,OK,0.5272268,-0.0149208,0.0974785,-0.8439829,378.042,-54.892,-323.123,0.3811915,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887470,1,OK,0.7405345,-0.1050608,0.1224954,-0.6523540,75.605,16.283,-309.042,0.0989378,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887470,1,OK,0.9818512,0.0348021,0.1396704,-0.1234880,188.907,0.547,-313.453,0.1420051,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887470,1,OK,0.5164504,0.0697722,-0.0065511,0.8534448,291.959,-18.230,-319.777,0.2699739,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887470,1,OK,0.5336132,-0.0202168,0.0927701,-0.8403820,383.104,-47.205,-322.657,0.4381868,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887478,1,OK,0.7405343,-0.1063158,0.1236105,-0.6519404,80.342,21.857,-308.943,0.0898807,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887478,1,OK,0.9819253,0.0327952,0.1401711,-0.1228788,194.168,6.819,-313.305,0.1428355,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887478,1,OK,0.4931669,0.0689106,0.0004353,0.8672010,296.171,-12.473,-319.811,0.1674885,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887478,1,OK,0.5663115,-0.0306419,0.0878910,-0.8189185,386.655,-39.897,-323.626,0.3054278,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887486,1,OK,0.7387281,-0.1071330,0.1224611,-0.6540692,85.728,27.030,-308.799,0.1079789,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887486,1,OK,0.9830448,0.0275923,0.1394220,-0.1158580,199.316,11.993,-312.947,0.1762138,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887486,1,OK,0.4646557,0.0664017,0.0031489,0.8829927,301.297,-6.073,-318.941,0.0871626,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1887486,1,OK,0.5520894,-0.0379778,0.0879003,-0.8282684,390.738,-31.079,-324.951,0.3936734,0
