Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151182,1,OK,0.7303444,-0.1026915,0.1278952,-0.6630946,50.067,-7.793,-373.865,0.1562767,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151182,1,OK,0.9821337,-0.1224324,0.1320844,-0.0545654,163.798,-4.781,-376.702,0.1202743,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151182,1,OK,0.3565155,0.0110772,0.1461279,0.9227246,264.826,3.461,-382.592,0.1438259,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151182,1,OK,0.7325595,-0.1478288,-0.0191633,-0.6641807,359.104,15.135,-388.680,0.3548002,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151190,1,OK,0.7340172,-0.1015854,0.1280328,-0.6591713,50.279,-7.807,-369.913,0.1263133,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151190,1,OK,0.9832959,-0.1121797,0.1311642,-0.0578003,163.283,-3.492,-372.579,0.0594758,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151190,1,OK,0.3729155,0.0076787,0.1410030,0.9170568,265.923,3.604,-379.364,0.1963047,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151190,1,OK,0.7188967,-0.1456785,-0.0234738,-0.6792749,359.526,18.980,-384.656,0.2539497,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151198,1,OK,0.7426772,-0.0992953,0.1283496,-0.6496903,50.779,-7.753,-365.802,0.1313022,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151198,1,OK,0.9853847,-0.1001699,0.1290285,-0.0483171,164.147,-3.241,-368.479,0.0839533,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151198,1,OK,0.3546581,0.0130767,0.1261057,0.9263606,266.488,6.263,-374.156,0.1366837,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151198,1,OK,0.7038794,-0.1391262,-0.0209136,-0.6962473,357.700,20.493,-377.589,0.1629483,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151206,1,OK,0.7384804,-0.1009524,0.1259228,-0.6546745,51.024,-8.243,-362.463,0.1006606,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151206,1,OK,0.9865803,-0.0890025,0.1303431,-0.0418167,163.753,-2.300,-364.621,0.1041758,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151206,1,OK,0.3737329,0.0108407,0.1150866,0.9203050,267.661,4.596,-369.595,0.2003437,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151206,1,OK,0.7093694,-0.1292583,-0.0142363,-0.6927371,359.924,16.581,-373.844,0.2496537,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151214,1,OK,0.7401294,-0.1014294,0.1260529,-0.6527107,51.025,-8.425,-358.859,0.1126103,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151214,1,OK,0.9871463,-0.0827690,0.1308550,-0.0396038,163.752,-2.664,-361.529,0.0891372,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151214,1,OK,0.3808189,0.0149939,0.0999527,0.9191091,268.171,4.322,-365.751,0.1818172,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151214,1,OK,0.6892031,-0.1133747,-0.0024668,-0.7156390,360.090,13.359,-369.018,0.1922550,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151222,1,OK,0.7357666,-0.1023614,0.1264290,-0.6574081,50.873,-8.071,-355.204,0.1241311,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151222,1,OK,0.9880743,-0.0740536,0.1303264,-0.0352178,164.180,-2.257,-357.363,0.1066160,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151222,1,OK,0.3736873,0.0267108,0.0842558,0.9233338,266.602,6.120,-361.764,0.1369503,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151222,1,OK,0.6856306,-0.0909763,0.0232575,-0.7218678,359.780,14.706,-365.615,0.2915279,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151230,1,OK,0.7317624,-0.1042951,0.1264032,-0.6615652,50.627,-8.114,-351.483,0.0921450,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151230,1,OK,0.9889214,-0.0639331,0.1314986,-0.0255940,164.658,-0.666,-354.537,0.1353361,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151230,1,OK,0.3533878,0.0317626,0.0719079,0.9321681,268.026,5.511,-358.923,0.0536779,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151230,1,OK,0.7014064,-0.0799808,0.0360000,-0.7073444,359.848,11.214,-361.895,0.2285559,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151238,1,OK,0.7356701,-0.1015540,0.1254365,-0.6578313,51.399,-8.074,-347.415,0.1135731,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151238,1,OK,0.9887797,-0.0628419,0.1317841,-0.0315982,164.351,-2.196,-349.605,0.1314099,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151238,1,OK,0.3592508,0.0354935,0.0599718,0.9306355,268.501,6.038,-355.105,0.0823003,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151238,1,OK,0.6741522,-0.0735455,0.0425075,-0.7336913,360.405,10.731,-359.089,0.0685697,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151246,1,OK,0.7400487,-0.1030920,0.1260294,-0.6525462,50.807,-8.361,-343.911,0.0855804,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151246,1,OK,0.9889724,-0.0587011,0.1330905,-0.0278339,164.198,-2.476,-345.753,0.1232095,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151246,1,OK,0.3757648,0.0397065,0.0549537,0.9242317,267.876,7.291,-351.529,0.1357164,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151246,1,OK,0.6579802,-0.0716180,0.0455118,-0.7482390,360.103,9.276,-355.898,0.2409518,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151254,1,OK,0.7376266,-0.1028347,0.1243279,-0.6556482,51.388,-8.561,-339.957,0.0793486,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151254,1,OK,0.9890775,-0.0575090,0.1317414,-0.0325983,165.484,-3.231,-342.856,0.1164169,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151254,1,OK,0.3522943,0.0394797,0.0567301,0.9333337,268.657,4.703,-348.147,0.0879015,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151254,1,OK,0.6712743,-0.0707390,0.0393678,-0.7367748,362.033,7.042,-350.578,0.2248656,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151262,1,OK,0.7402000,-0.1021823,0.1248911,-0.6527365,51.509,-8.390,-336.655,0.1042541,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151262,1,OK,0.9889504,-0.0593232,0.1315829,-0.0338203,165.658,-3.929,-339.225,0.0956300,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151262,1,OK,0.3536753,0.0370647,0.0595891,0.9327321,269.354,3.432,-344.627,0.0603274,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1151262,1,OK,0.6624799,-0.0772216,0.0385395,-0.7440913,361.704,8.075,-348.810,0.2981154,0
