Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503694,1,OK,0.7348862,-0.1038959,0.1238082,-0.6586497,53.016,-50.750,-309.353,0.0951079,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503694,1,OK,0.9854382,0.0486015,0.1398953,-0.0835391,168.037,-59.148,-314.743,0.1239079,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503694,1,OK,0.3942166,0.0714818,-0.0376065,0.9154613,274.988,-68.277,-320.523,0.0481351,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503694,1,OK,0.5899058,-0.0097524,0.1153795,-0.7991267,365.849,-80.923,-325.523,0.2349003,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503702,1,OK,0.7358635,-0.1033894,0.1234184,-0.6577108,53.059,-47.033,-309.211,0.1116151,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503702,1,OK,0.9860259,0.0495248,0.1389835,-0.0773548,167.875,-55.269,-314.261,0.1123681,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503702,1,OK,0.4161818,0.0749388,-0.0331021,0.9055833,273.266,-63.795,-320.349,0.1546822,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503702,1,OK,0.5852361,-0.0080525,0.1139105,-0.8027815,367.337,-74.485,-324.382,0.2913801,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503710,1,OK,0.7390846,-0.1034175,0.1237902,-0.6540144,52.812,-43.431,-309.409,0.1092831,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503710,1,OK,0.9860187,0.0492153,0.1390342,-0.0775524,167.842,-51.101,-314.531,0.1146119,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503710,1,OK,0.4069529,0.0764409,-0.0336825,0.9096217,272.896,-57.970,-320.685,0.1546527,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503710,1,OK,0.5929094,-0.0116517,0.1117718,-0.7973893,366.436,-68.142,-324.004,0.3325449,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503718,1,OK,0.7363108,-0.1040539,0.1234619,-0.6570969,52.750,-39.560,-309.247,0.0888608,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503718,1,OK,0.9869203,0.0509134,0.1385296,-0.0648518,167.697,-46.979,-314.418,0.1445207,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503718,1,OK,0.3873759,0.0777756,-0.0367065,0.9179017,273.016,-51.540,-321.225,0.1590227,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503718,1,OK,0.6035580,-0.0146341,0.1094819,-0.7896311,366.854,-60.656,-324.423,0.2850488,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503726,1,OK,0.7357218,-0.1045932,0.1228133,-0.6577922,52.618,-35.959,-309.184,0.0896736,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503726,1,OK,0.9865838,0.0483679,0.1392818,-0.0700960,167.621,-42.749,-314.413,0.1095587,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503726,1,OK,0.3942724,0.0761052,-0.0327218,0.9152522,273.106,-46.692,-320.561,0.1381522,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503726,1,OK,0.6010911,-0.0204760,0.1047935,-0.7920155,366.189,-54.928,-323.459,0.3559297,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503734,1,OK,0.7344055,-0.1049858,0.1215557,-0.6594322,52.710,-32.421,-309.136,0.1061585,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503734,1,OK,0.9868972,0.0458924,0.1396939,-0.0664330,167.132,-38.909,-313.915,0.1038770,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503734,1,OK,0.3788355,0.0744750,-0.0304593,0.9219595,272.378,-42.177,-319.647,0.0641021,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503734,1,OK,0.6275382,-0.0192083,0.1035603,-0.7714286,366.109,-48.745,-323.303,0.2689900,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503742,1,OK,0.7326300,-0.1055229,0.1219099,-0.6612535,52.556,-28.595,-309.188,0.0804203,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503742,1,OK,0.9869010,0.0441721,0.1399986,-0.0669008,167.024,-34.437,-313.804,0.0882761,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503742,1,OK,0.3774713,0.0760147,-0.0292967,0.9224310,271.967,-36.103,-319.922,0.1144636,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503742,1,OK,0.6283642,-0.0182245,0.1106367,-0.7697959,365.130,-40.058,-324.416,0.3123023,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503750,1,OK,0.7360246,-0.1046222,0.1230231,-0.6574095,52.377,-24.631,-309.006,0.0794253,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503750,1,OK,0.9875238,0.0429810,0.1390285,-0.0601705,167.144,-30.081,-313.796,0.1068713,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503750,1,OK,0.3487737,0.0735229,-0.0319926,0.9337707,272.389,-30.798,-319.320,0.0846203,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503750,1,OK,0.6467818,-0.0179128,0.1103308,-0.7544399,364.326,-34.419,-323.967,0.3196786,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503758,1,OK,0.7363044,-0.1053155,0.1227242,-0.6570412,52.160,-21.033,-308.801,0.0933981,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503758,1,OK,0.9876423,0.0451664,0.1388427,-0.0569690,167.223,-25.018,-313.781,0.1054527,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503758,1,OK,0.3443508,0.0723414,-0.0341202,0.9354277,272.809,-25.302,-318.749,0.0871933,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503758,1,OK,0.6447950,-0.0168197,0.1126232,-0.7558257,364.245,-26.947,-324.186,0.3158103,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503766,1,OK,0.7367199,-0.1048823,0.1233078,-0.6565354,52.055,-17.061,-308.811,0.0966867,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503766,1,OK,0.9874863,0.0476103,0.1403905,-0.0538011,166.579,-20.489,-313.697,0.0858455,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503766,1,OK,0.3385871,0.0762406,-0.0402276,0.9369781,272.380,-17.994,-319.259,0.1012955,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,503766,1,OK,0.6395682,-0.0159379,0.1144292,-0.7600029,364.051,-20.369,-324.026,0.3418983,0
