Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914366,1,OK,0.7347915,-0.0998125,0.1242062,-0.6593116,2.350,-9.643,-357.220,0.0758278,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914366,1,OK,0.9852060,-0.0953208,0.1317997,-0.0539619,115.338,-6.947,-359.821,0.0891918,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914366,1,OK,0.3432660,0.0195178,0.1121849,0.9323101,219.537,1.014,-366.833,0.0745803,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914366,1,OK,0.7063236,-0.1207618,-0.0014124,-0.6975109,311.616,10.145,-370.587,0.1380063,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914374,1,OK,0.7454613,-0.0966333,0.1259524,-0.6473680,5.215,-9.138,-354.583,0.1255480,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914374,1,OK,0.9860912,-0.0869219,0.1327459,-0.0494703,117.682,-6.017,-357.294,0.0879700,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914374,1,OK,0.3404797,0.0209384,0.1074042,0.9338627,222.114,1.825,-363.643,0.0484455,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914374,1,OK,0.7048017,-0.1200292,0.0009444,-0.6991757,313.380,13.029,-368.047,0.1804095,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914382,1,OK,0.7447337,-0.0991376,0.1251585,-0.6479806,7.658,-9.749,-351.961,0.1288444,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914382,1,OK,0.9867737,-0.0805346,0.1331399,-0.0454496,120.283,-5.623,-354.795,0.0953001,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914382,1,OK,0.3665036,0.0195942,0.1032588,0.9244613,224.484,1.048,-360.306,0.1555443,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914382,1,OK,0.7131027,-0.1185694,0.0030289,-0.6909535,315.772,11.898,-364.649,0.1871328,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914390,1,OK,0.7406201,-0.1000413,0.1247058,-0.6526270,10.348,-9.578,-349.385,0.1087067,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914390,1,OK,0.9874427,-0.0755037,0.1320841,-0.0425419,123.346,-5.270,-352.380,0.1156459,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914390,1,OK,0.3630418,0.0220891,0.0943656,0.9267189,227.745,0.824,-357.385,0.1619167,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914390,1,OK,0.7135959,-0.1088558,0.0070164,-0.6920130,320.589,10.097,-361.542,0.2519570,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914398,1,OK,0.7369991,-0.1002682,0.1222066,-0.6571485,13.542,-9.843,-346.589,0.0681014,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914398,1,OK,0.9872687,-0.0724782,0.1312313,-0.0531585,125.987,-5.224,-349.723,0.0643956,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914398,1,OK,0.3681504,0.0247688,0.0846033,0.9255777,230.171,0.975,-354.201,0.1293337,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914398,1,OK,0.7031152,-0.0952319,0.0199957,-0.7043863,323.080,10.100,-358.397,0.2384193,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914406,1,OK,0.7348703,-0.1012624,0.1224143,-0.6593378,15.861,-9.639,-344.057,0.0564404,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914406,1,OK,0.9878810,-0.0643119,0.1317359,-0.0509970,128.512,-4.429,-346.330,0.0737159,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914406,1,OK,0.3546759,0.0303615,0.0714056,0.9317641,233.127,2.518,-351.658,0.1015594,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914406,1,OK,0.6861012,-0.0835638,0.0320604,-0.7219795,324.905,8.600,-355.349,0.1749954,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914414,1,OK,0.7389577,-0.1014649,0.1240443,-0.6544153,18.196,-9.511,-341.594,0.1196634,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914414,1,OK,0.9889965,-0.0567763,0.1322316,-0.0343090,131.576,-4.713,-344.386,0.0912731,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914414,1,OK,0.3895577,0.0326591,0.0630020,0.9182641,235.786,2.773,-349.245,0.1990088,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914414,1,OK,0.6859755,-0.0793433,0.0365394,-0.7223621,327.970,5.986,-353.372,0.2553566,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914422,1,OK,0.7369035,-0.1029035,0.1232249,-0.6566580,20.780,-9.658,-338.940,0.0776428,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914422,1,OK,0.9889595,-0.0533568,0.1319695,-0.0411858,134.586,-4.785,-342.311,0.0688131,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914422,1,OK,0.3595346,0.0372965,0.0554677,0.9307347,238.691,1.941,-346.922,0.0845556,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914422,1,OK,0.6668040,-0.0767727,0.0382400,-0.7402811,330.636,5.396,-350.438,0.1637726,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914430,1,OK,0.7349771,-0.1028219,0.1214847,-0.6591493,23.783,-9.776,-336.247,0.0466148,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914430,1,OK,0.9885793,-0.0496687,0.1326849,-0.0513679,136.856,-4.551,-338.645,0.0678781,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914430,1,OK,0.3485600,0.0411753,0.0483605,0.9351320,241.439,2.815,-344.583,0.0534494,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914430,1,OK,0.6683117,-0.0730048,0.0421938,-0.7390869,333.495,5.306,-348.071,0.2273163,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914438,1,OK,0.7374078,-0.1019213,0.1227383,-0.6563361,26.326,-9.410,-333.441,0.0761817,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914438,1,OK,0.9889800,-0.0484031,0.1333867,-0.0422347,139.495,-4.993,-336.238,0.0888573,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914438,1,OK,0.3374067,0.0426266,0.0482991,0.9391522,243.783,2.317,-341.963,0.0845018,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1914438,1,OK,0.6844686,-0.0680499,0.0493018,-0.7241832,336.046,6.237,-346.173,0.3054422,0
