Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327462,1,OK,0.7323525,-0.1042125,0.1239869,-0.6613825,53.776,-72.880,-309.516,0.0784933,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327462,1,OK,0.9868666,0.0288698,0.1391949,-0.0767176,168.925,-82.636,-315.171,0.1624227,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327462,1,OK,0.3936067,0.0685452,-0.0084044,0.9166814,273.033,-91.844,-320.840,0.1648048,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327462,1,OK,0.6276536,-0.0314384,0.0862453,-0.7730617,369.942,-104.596,-323.675,0.3008762,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327470,1,OK,0.7288835,-0.1052834,0.1222374,-0.6653587,53.869,-69.425,-309.727,0.0869759,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327470,1,OK,0.9865511,0.0285025,0.1386957,-0.0816579,168.886,-79.036,-314.682,0.1364545,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327470,1,OK,0.3981601,0.0648996,-0.0060970,0.9149969,274.145,-89.265,-320.808,0.1249536,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327470,1,OK,0.6175285,-0.0309726,0.0854359,-0.7812810,369.999,-104.465,-323.213,0.3202301,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327478,1,OK,0.7332649,-0.1046669,0.1236031,-0.6603709,53.482,-65.508,-309.554,0.0862380,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327478,1,OK,0.9865467,0.0334646,0.1387407,-0.0797294,168.492,-74.192,-314.314,0.1376480,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327478,1,OK,0.4208117,0.0668114,-0.0083301,0.9046460,273.508,-83.956,-320.709,0.1911128,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327478,1,OK,0.6068600,-0.0278548,0.0871220,-0.7895282,367.429,-100.861,-323.598,0.2207382,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327486,1,OK,0.7341887,-0.1043433,0.1246992,-0.6591885,53.075,-61.520,-309.239,0.0940507,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327486,1,OK,0.9862190,0.0344174,0.1406036,-0.0801137,167.702,-69.669,-314.270,0.1222986,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327486,1,OK,0.4193597,0.0682011,-0.0109300,0.9051887,273.024,-78.577,-320.304,0.1013136,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327486,1,OK,0.6316998,-0.0258142,0.0912061,-0.7693961,366.273,-97.962,-323.606,0.4863320,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327494,1,OK,0.7311517,-0.1043061,0.1228702,-0.6629029,53.262,-57.841,-309.196,0.0651007,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327494,1,OK,0.9862652,0.0313036,0.1394155,-0.0828517,168.124,-66.149,-314.516,0.1280328,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327494,1,OK,0.4234172,0.0660342,-0.0089021,0.9034811,273.584,-75.007,-320.231,0.1156110,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327494,1,OK,0.6002829,-0.0282452,0.0881647,-0.7944115,366.759,-89.718,-324.244,0.2342005,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327502,1,OK,0.7308197,-0.1040954,0.1227213,-0.6633296,53.223,-54.096,-309.362,0.1000848,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327502,1,OK,0.9869421,0.0303846,0.1382418,-0.0768849,168.137,-62.154,-314.355,0.1356518,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327502,1,OK,0.4229831,0.0659620,-0.0090482,0.9036883,273.685,-70.037,-320.281,0.1736159,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327502,1,OK,0.6016256,-0.0268588,0.0878774,-0.7934751,366.572,-84.833,-322.768,0.1516216,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327510,1,OK,0.7363485,-0.1047283,0.1240728,-0.6568325,52.702,-50.579,-309.452,0.0994052,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327510,1,OK,0.9870108,0.0298959,0.1388780,-0.0750250,167.652,-57.785,-314.037,0.1202328,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327510,1,OK,0.4085812,0.0669430,-0.0091089,0.9102182,272.905,-65.005,-320.284,0.0814921,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327510,1,OK,0.5976933,-0.0305404,0.0936694,-0.7956482,364.366,-77.772,-324.681,0.1675588,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327518,1,OK,0.7317153,-0.1039831,0.1247372,-0.6619826,52.789,-46.152,-309.262,0.0852298,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327518,1,OK,0.9868273,0.0289809,0.1396817,-0.0762957,167.654,-53.412,-314.286,0.1162921,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327518,1,OK,0.3929139,0.0676688,-0.0105207,0.9170218,272.745,-59.108,-319.990,0.1155566,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327518,1,OK,0.6024902,-0.0313949,0.0926244,-0.7921115,365.609,-70.201,-324.847,0.2601407,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327526,1,OK,0.7352462,-0.1044603,0.1226083,-0.6583831,53.092,-43.090,-309.391,0.0949305,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327526,1,OK,0.9878636,0.0287506,0.1381993,-0.0648057,168.031,-49.568,-314.154,0.1543738,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327526,1,OK,0.4041211,0.0659958,-0.0039124,0.9123132,272.455,-55.323,-319.512,0.0993072,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327526,1,OK,0.6101860,-0.0337732,0.0863354,-0.7868155,366.618,-64.181,-323.119,0.2629701,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327534,1,OK,0.7357603,-0.1044475,0.1230868,-0.6577212,52.773,-39.268,-309.474,0.1032834,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327534,1,OK,0.9870437,0.0251733,0.1383796,-0.0772144,167.820,-45.662,-313.578,0.1077199,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327534,1,OK,0.3975881,0.0671010,-0.0017432,0.9151055,271.792,-50.254,-319.817,0.0886351,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,327534,1,OK,0.6222063,-0.0383292,0.0826933,-0.7775295,365.933,-58.481,-323.005,0.2087973,0
