Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456302,1,OK,0.7328839,-0.1047569,0.1229029,-0.6609100,53.830,-77.286,-309.733,0.0961073,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456302,1,OK,0.9863397,0.0332146,0.1380296,-0.0835384,169.087,-87.552,-314.853,0.1139794,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456302,1,OK,0.4141282,0.0706270,-0.0151175,0.9073484,274.496,-95.656,-322.128,0.1946506,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456302,1,OK,0.6302602,-0.0311197,0.0872609,-0.7708367,369.752,-105.094,-323.548,0.3283646,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456310,1,OK,0.7325230,-0.1041916,0.1229966,-0.6613819,53.772,-73.473,-309.650,0.1090782,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456310,1,OK,0.9862475,0.0342056,0.1399087,-0.0810638,168.507,-83.720,-315.284,0.1211538,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456310,1,OK,0.4374722,0.0720983,-0.0154297,0.8962041,273.580,-92.224,-321.470,0.2318607,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456310,1,OK,0.6236650,-0.0295593,0.0881864,-0.7761387,369.684,-104.901,-323.385,0.3230762,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456318,1,OK,0.7372969,-0.1035644,0.1235634,-0.6560486,53.783,-69.789,-309.817,0.1143339,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456318,1,OK,0.9865331,0.0420375,0.1393782,-0.0745593,168.642,-78.569,-315.284,0.1269788,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456318,1,OK,0.4185995,0.0716555,-0.0188197,0.9051441,273.763,-88.691,-321.647,0.1392279,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456318,1,OK,0.6172006,-0.0279875,0.0894513,-0.7812033,369.587,-104.337,-323.381,0.3350064,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456326,1,OK,0.7405374,-0.1031116,0.1244028,-0.6523007,53.615,-66.091,-309.743,0.1091705,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456326,1,OK,0.9863578,0.0429876,0.1391497,-0.0767316,168.682,-74.963,-315.010,0.1244944,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456326,1,OK,0.4055441,0.0725982,-0.0223920,0.9109128,273.580,-84.284,-321.594,0.1614949,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456326,1,OK,0.6081920,-0.0260446,0.0902828,-0.7882089,369.785,-103.310,-323.076,0.3637573,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456334,1,OK,0.7388010,-0.1037216,0.1243248,-0.6541852,53.422,-62.279,-309.534,0.0856131,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456334,1,OK,0.9869818,0.0460794,0.1365531,-0.0713925,169.135,-70.859,-314.398,0.1447979,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456334,1,OK,0.4240041,0.0708220,-0.0225317,0.9026057,273.998,-79.950,-320.484,0.1732852,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456334,1,OK,0.6053737,-0.0214435,0.0930445,-0.7901934,367.045,-99.490,-323.138,0.2684324,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456342,1,OK,0.7354381,-0.1036504,0.1245448,-0.6579332,53.279,-58.227,-309.476,0.0944334,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456342,1,OK,0.9866504,0.0456559,0.1392723,-0.0709906,168.321,-66.559,-315.064,0.1170714,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456342,1,OK,0.4227047,0.0724364,-0.0232846,0.9030678,273.705,-75.118,-321.089,0.1580108,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456342,1,OK,0.6024829,-0.0209285,0.0928406,-0.7924374,366.987,-97.354,-322.930,0.4070466,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456350,1,OK,0.7408539,-0.1028152,0.1248680,-0.6518991,53.143,-54.540,-309.339,0.1211994,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456350,1,OK,0.9865719,0.0443478,0.1396327,-0.0721929,168.046,-61.826,-314.776,0.1052605,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456350,1,OK,0.3972501,0.0746396,-0.0257827,0.9143066,272.822,-69.510,-321.324,0.1402144,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456350,1,OK,0.6115925,-0.0176274,0.0989328,-0.7847650,367.001,-84.196,-324.734,0.1878360,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456358,1,OK,0.7349610,-0.1045388,0.1245471,-0.6583252,52.761,-50.737,-309.489,0.1047654,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456358,1,OK,0.9874728,0.0432709,0.1382830,-0.0624725,168.020,-57.845,-314.241,0.1384594,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456358,1,OK,0.3862266,0.0714625,-0.0228121,0.9193485,273.340,-65.269,-320.903,0.1446297,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456358,1,OK,0.6057973,-0.0204315,0.1000115,-0.7890437,365.732,-78.394,-324.314,0.2040693,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456366,1,OK,0.7319279,-0.1043770,0.1220065,-0.6621944,53.228,-47.206,-309.405,0.0913122,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456366,1,OK,0.9871018,0.0403664,0.1399237,-0.0664970,167.352,-54.053,-314.259,0.1144964,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456366,1,OK,0.3857987,0.0681213,-0.0206089,0.9198338,273.615,-60.811,-319.847,0.1113047,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456366,1,OK,0.6213611,-0.0245186,0.0919965,-0.7777184,365.430,-74.738,-322.491,0.1206469,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456374,1,OK,0.7345679,-0.1037895,0.1241365,-0.6589597,52.761,-43.109,-309.015,0.0973656,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456374,1,OK,0.9867699,0.0366091,0.1395665,-0.0739339,167.537,-50.363,-314.029,0.0835529,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456374,1,OK,0.3948594,0.0698219,-0.0174137,0.9159190,272.855,-55.347,-319.889,0.1357131,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,456374,1,OK,0.6080589,-0.0311051,0.0935095,-0.7877517,364.631,-65.898,-323.890,0.1957745,0
