Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546734,1,OK,0.7421043,-0.0992665,0.1234552,-0.6512957,8.806,-55.188,-308.695,0.0801041,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546734,1,OK,0.9873421,0.0388311,0.1390952,-0.0655754,122.709,-61.135,-313.974,0.1139541,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546734,1,OK,0.4073230,0.0688524,-0.0148416,0.9105642,228.732,-65.854,-320.266,0.1113981,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546734,1,OK,0.6326136,-0.0268414,0.0908605,-0.7686507,322.927,-72.948,-323.437,0.2174393,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546742,1,OK,0.7410220,-0.1000141,0.1229036,-0.6525169,11.375,-52.469,-308.740,0.0824300,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546742,1,OK,0.9872560,0.0390625,0.1396410,-0.0655750,125.046,-58.568,-313.569,0.1216561,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546742,1,OK,0.4169630,0.0700989,-0.0153724,0.9060859,230.824,-62.973,-319.963,0.1407121,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546742,1,OK,0.6202573,-0.0291634,0.0920681,-0.7784304,323.047,-72.629,-322.567,0.2504373,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546750,1,OK,0.7433205,-0.1000223,0.1224409,-0.6499834,14.036,-49.997,-308.754,0.0947677,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546750,1,OK,0.9875810,0.0400331,0.1390122,-0.0612930,127.891,-55.600,-313.880,0.1168001,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546750,1,OK,0.4280008,0.0707139,-0.0155293,0.9008738,233.313,-59.988,-320.021,0.1575292,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546750,1,OK,0.6073594,-0.0288328,0.0924502,-0.7885025,325.996,-70.559,-323.007,0.3356725,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546758,1,OK,0.7472142,-0.1003654,0.1232898,-0.6452886,16.347,-47.402,-309.013,0.1257463,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546758,1,OK,0.9875853,0.0416719,0.1386649,-0.0609166,130.553,-52.137,-313.915,0.1203020,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546758,1,OK,0.4112469,0.0694892,-0.0198718,0.9086541,237.012,-56.018,-320.373,0.1133758,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546758,1,OK,0.6151318,-0.0233486,0.0899572,-0.7829275,330.663,-68.494,-322.499,0.2223343,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546766,1,OK,0.7452450,-0.0995463,0.1234884,-0.6476504,19.079,-44.306,-308.743,0.1182541,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546766,1,OK,0.9877314,0.0416420,0.1384389,-0.0590538,133.292,-49.173,-313.985,0.1275732,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546766,1,OK,0.4165212,0.0697577,-0.0174326,0.9062781,239.309,-53.276,-320.667,0.1251182,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546766,1,OK,0.6024964,-0.0263853,0.0936844,-0.7921649,332.011,-64.539,-323.591,0.2540382,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546774,1,OK,0.7459434,-0.0986655,0.1236595,-0.6469481,21.682,-41.475,-308.375,0.1104494,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546774,1,OK,0.9871398,0.0394444,0.1404304,-0.0654098,135.366,-46.035,-313.747,0.1242735,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546774,1,OK,0.4207187,0.0712073,-0.0162992,0.9042454,240.833,-49.835,-319.614,0.1515514,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546774,1,OK,0.6072588,-0.0281449,0.0910883,-0.7887633,334.434,-61.179,-322.987,0.2287360,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546782,1,OK,0.7411001,-0.1007956,0.1230532,-0.6522797,24.059,-38.856,-308.700,0.0833822,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546782,1,OK,0.9880772,0.0420420,0.1382474,-0.0531372,138.316,-42.873,-313.510,0.1243606,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546782,1,OK,0.4118284,0.0705458,-0.0138025,0.9084218,243.465,-46.730,-319.953,0.1519145,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546782,1,OK,0.6175842,-0.0320383,0.0904144,-0.7806334,335.671,-57.520,-323.180,0.1364789,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546790,1,OK,0.7433949,-0.1012751,0.1230236,-0.6495942,26.453,-36.316,-308.803,0.0870682,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546790,1,OK,0.9880775,0.0417429,0.1388341,-0.0518214,140.774,-39.559,-313.768,0.1291502,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546790,1,OK,0.3999871,0.0701094,-0.0151571,0.9137096,246.332,-42.410,-320.012,0.1077621,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546790,1,OK,0.6135559,-0.0314524,0.0913705,-0.7837163,338.773,-51.141,-323.098,0.2764461,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546798,1,OK,0.7412526,-0.1020340,0.1236882,-0.6517935,28.808,-33.412,-308.798,0.0827021,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546798,1,OK,0.9882536,0.0388896,0.1388108,-0.0507346,143.340,-36.919,-313.877,0.1389683,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546798,1,OK,0.3815689,0.0692854,-0.0134556,0.9216418,248.397,-39.187,-319.366,0.0880317,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546798,1,OK,0.6178360,-0.0339333,0.0918491,-0.7801865,341.252,-44.893,-323.952,0.3439847,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546806,1,OK,0.7439476,-0.1005923,0.1245272,-0.6487805,31.665,-30.513,-308.668,0.0939815,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546806,1,OK,0.9887742,0.0380827,0.1385206,-0.0410779,145.821,-34.042,-313.419,0.1546752,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546806,1,OK,0.3940221,0.0695447,-0.0097882,0.9164138,250.759,-35.243,-319.373,0.1134980,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1546806,1,OK,0.6355999,-0.0355152,0.0896706,-0.7659704,343.299,-40.518,-323.568,0.2999187,0
