Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518078,1,OK,0.7470597,-0.0983162,0.1242785,-0.6455932,9.538,-54.307,-308.780,0.1083631,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518078,1,OK,0.9874209,0.0429011,0.1380766,-0.0639862,123.625,-62.180,-313.958,0.1485541,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518078,1,OK,0.4062027,0.0724774,-0.0227005,0.9106213,229.173,-67.503,-320.593,0.1233132,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518078,1,OK,0.6189585,-0.0214778,0.1034724,-0.7782818,321.613,-73.983,-323.972,0.3038913,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518086,1,OK,0.7415172,-0.0997800,0.1225541,-0.6520557,12.237,-51.836,-308.794,0.0893243,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518086,1,OK,0.9871936,0.0461422,0.1390102,-0.0632122,125.870,-58.743,-313.815,0.1351689,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518086,1,OK,0.4001767,0.0743209,-0.0284604,0.9129759,231.822,-63.664,-320.686,0.0522703,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518086,1,OK,0.6222909,-0.0194653,0.1017870,-0.7758960,325.278,-75.022,-324.513,0.3281978,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518094,1,OK,0.7414585,-0.1009055,0.1231759,-0.6518321,14.496,-49.200,-308.814,0.0840197,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518094,1,OK,0.9872122,0.0471327,0.1381742,-0.0640198,128.807,-56.231,-314.071,0.1375066,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518094,1,OK,0.4099569,0.0743262,-0.0303806,0.9085637,234.849,-61.282,-320.662,0.1054682,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518094,1,OK,0.6140072,-0.0153608,0.0995922,-0.7828414,329.111,-73.863,-322.989,0.2696511,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518102,1,OK,0.7385104,-0.1017653,0.1235467,-0.6549675,16.835,-46.334,-308.928,0.0851895,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518102,1,OK,0.9871408,0.0513713,0.1373961,-0.0635323,131.369,-52.853,-313.484,0.1369959,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518102,1,OK,0.4131878,0.0751892,-0.0319722,0.9069731,237.337,-58.145,-320.788,0.0721212,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518102,1,OK,0.6000385,-0.0124914,0.1032881,-0.7931768,331.658,-70.291,-323.151,0.2923932,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518110,1,OK,0.7422115,-0.1002886,0.1242840,-0.6508593,19.419,-43.373,-308.910,0.0939631,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518110,1,OK,0.9868216,0.0536207,0.1394042,-0.0622446,133.470,-49.629,-314.031,0.1335142,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518110,1,OK,0.4102865,0.0779524,-0.0355312,0.9079240,239.294,-54.075,-320.767,0.0786017,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518110,1,OK,0.5834979,-0.0161874,0.1081267,-0.8047215,332.306,-66.759,-324.219,0.3462055,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518118,1,OK,0.7453163,-0.1001686,0.1240724,-0.6473608,21.866,-40.704,-308.788,0.1051303,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518118,1,OK,0.9873286,0.0523591,0.1383708,-0.0573950,136.268,-47.007,-314.092,0.1497620,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518118,1,OK,0.4080637,0.0755580,-0.0344577,0.9091687,242.290,-51.918,-320.461,0.0929938,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518118,1,OK,0.5842476,-0.0184288,0.1052403,-0.8045120,334.848,-64.872,-323.883,0.3343192,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518126,1,OK,0.7423722,-0.1017163,0.1229326,-0.6507111,24.494,-38.332,-308.902,0.0800374,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518126,1,OK,0.9871107,0.0507046,0.1383277,-0.0625053,138.918,-44.297,-313.960,0.1393613,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518126,1,OK,0.4116393,0.0743565,-0.0313177,0.9077684,244.814,-49.467,-320.064,0.0943531,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518126,1,OK,0.6112954,-0.0140602,0.1030864,-0.7845339,338.927,-61.518,-323.592,0.2422802,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518134,1,OK,0.7431792,-0.1017482,0.1236336,-0.6496512,27.016,-35.546,-308.896,0.0954238,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518134,1,OK,0.9873906,0.0519002,0.1386205,-0.0561299,141.331,-41.276,-313.905,0.1653837,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518134,1,OK,0.4317883,0.0753421,-0.0292273,0.8983475,247.530,-45.784,-320.193,0.2486992,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518134,1,OK,0.6237646,-0.0120722,0.1044506,-0.7745076,341.651,-55.863,-323.286,0.2810424,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518142,1,OK,0.7456769,-0.1010859,0.1242057,-0.6467771,29.741,-32.751,-308.940,0.1075427,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518142,1,OK,0.9873698,0.0518666,0.1386408,-0.0564756,144.106,-38.122,-313.906,0.1483676,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518142,1,OK,0.4155062,0.0737486,-0.0296515,0.9061107,250.425,-42.046,-319.845,0.1971733,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518142,1,OK,0.6204046,-0.0174890,0.1075164,-0.7766804,342.757,-49.919,-324.239,0.3112221,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518150,1,OK,0.7449489,-0.1010953,0.1232734,-0.6477921,32.454,-30.099,-308.676,0.1202606,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518150,1,OK,0.9879086,0.0508630,0.1376481,-0.0500255,146.961,-35.362,-313.970,0.1551939,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518150,1,OK,0.4009058,0.0733295,-0.0282447,0.9127429,252.345,-38.511,-319.313,0.1103776,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1518150,1,OK,0.6296681,-0.0194849,0.1029097,-0.7697714,345.198,-45.863,-323.061,0.3010419,0
