Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930078,1,OK,0.7354192,-0.1029137,0.1247698,-0.6580272,51.637,-8.270,-337.390,0.1131889,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930078,1,OK,0.9506707,-0.2719944,0.1436052,-0.0402719,164.080,-3.827,-347.820,0.0946489,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930078,1,OK,0.3071862,-0.0190780,0.2787433,0.9097114,267.490,8.174,-362.412,0.1004477,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930078,1,OK,0.6951607,-0.2383459,-0.0880909,-0.6724454,358.348,22.339,-373.650,0.2921552,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930086,1,OK,0.7359339,-0.1034132,0.1235622,-0.6576012,51.654,-8.512,-330.227,0.1025802,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930086,1,OK,0.9478136,-0.2855293,0.1366039,-0.0382344,162.967,-2.591,-338.700,0.1142737,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930086,1,OK,0.2921130,-0.0355879,0.3077154,0.9048285,267.238,9.299,-353.447,0.0406845,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930086,1,OK,0.6832850,-0.2642519,-0.1302994,-0.6680678,359.301,23.366,-364.508,0.1658032,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930094,1,OK,0.7339929,-0.1048803,0.1220005,-0.6598260,51.597,-8.867,-322.674,0.0872214,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930094,1,OK,0.9483983,-0.2886521,0.1252918,-0.0390206,163.978,-0.766,-331.071,0.0722337,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930094,1,OK,0.2902344,-0.0529635,0.3250996,0.8984816,266.998,12.102,-344.248,0.0477972,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930094,1,OK,0.6734948,-0.2897451,-0.1765990,-0.6567080,359.421,27.721,-354.095,0.1457771,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930102,1,OK,0.7347784,-0.1057920,0.1221247,-0.6587824,51.493,-8.882,-315.265,0.0863133,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930102,1,OK,0.9517808,-0.2806708,0.1206013,-0.0281529,163.964,1.857,-322.786,0.0631051,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930102,1,OK,0.2982132,-0.0712083,0.3314043,0.8922833,267.855,15.156,-334.456,0.1059003,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930102,1,OK,0.6616383,-0.3126805,-0.2181751,-0.6456511,358.641,31.131,-344.430,0.2620294,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930110,1,OK,0.7362720,-0.1053941,0.1224079,-0.6571240,51.642,-8.805,-307.680,0.1042757,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930110,1,OK,0.9537285,-0.2768989,0.1147077,-0.0238988,163.671,2.876,-314.284,0.0790556,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930110,1,OK,0.2916396,-0.0739452,0.3344721,0.8930884,266.462,16.602,-325.231,0.1228621,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930110,1,OK,0.6635889,-0.3269552,-0.2379094,-0.6294038,359.925,32.364,-336.891,0.1566843,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930118,1,OK,0.7358988,-0.1052186,0.1212666,-0.6577815,52.049,-8.927,-300.193,0.0899118,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930118,1,OK,0.9564066,-0.2707220,0.1068930,-0.0238737,163.997,5.204,-306.180,0.0803509,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930118,1,OK,0.2801267,-0.0766837,0.3248198,0.9000782,267.795,20.071,-315.789,0.0814916,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930118,1,OK,0.6627241,-0.3140091,-0.2364250,-0.6374153,359.881,35.572,-326.473,0.1312693,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930126,1,OK,0.7387397,-0.1058400,0.1201279,-0.6546991,52.242,-9.256,-292.880,0.0926610,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930126,1,OK,0.9601903,-0.2580674,0.1063882,-0.0108313,163.685,7.478,-298.341,0.0826316,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930126,1,OK,0.2879879,-0.0799168,0.3044433,0.9044283,268.156,23.849,-305.516,0.0795328,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930126,1,OK,0.6804968,-0.2916142,-0.2157783,-0.6366514,359.786,40.478,-313.845,0.1861347,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930134,1,OK,0.7359219,-0.1075630,0.1189610,-0.6577974,52.320,-9.434,-285.473,0.0779595,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930134,1,OK,0.9640264,-0.2428477,0.1080283,-0.0028347,163.159,8.179,-290.088,0.0605594,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930134,1,OK,0.2852937,-0.0711960,0.2819520,0.9132588,267.420,26.070,-296.639,0.0750309,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930134,1,OK,0.6852091,-0.2640813,-0.1960761,-0.6498490,359.373,42.451,-301.111,0.2013598,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930142,1,OK,0.7324059,-0.1079343,0.1180154,-0.6618188,52.647,-9.325,-277.991,0.0649912,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930142,1,OK,0.9694482,-0.2208102,0.1067432,0.0043498,164.334,9.549,-282.556,0.0385026,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930142,1,OK,0.3052438,-0.0688737,0.2540166,0.9151821,268.038,28.405,-288.884,0.1269416,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930142,1,OK,0.6866323,-0.2391669,-0.1714665,-0.6647815,358.240,44.322,-292.303,0.1776882,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930150,1,OK,0.7335706,-0.1078272,0.1179256,-0.6605612,52.842,-9.331,-270.503,0.0677579,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930150,1,OK,0.9733340,-0.2010762,0.1098227,0.0113215,163.928,9.973,-274.303,0.0513089,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930150,1,OK,0.2903885,-0.0532779,0.2309452,0.9270924,267.566,29.387,-280.958,0.0562926,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,930150,1,OK,0.6917316,-0.2138015,-0.1477790,-0.6737639,358.929,46.084,-283.665,0.1164466,0
