Tools,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158838,1,OK,0.7381297,-0.1011960,0.1281482,-0.6546006,50.125,-8.109,-376.900,0.1297284,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158838,1,OK,0.9827000,-0.1144593,0.1360041,-0.0519866,163.435,-5.330,-380.443,0.0682692,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158838,1,OK,0.3427818,0.0187342,0.1286338,0.9303779,266.931,3.076,-387.293,0.0884743,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158838,1,OK,0.7030044,-0.1316916,-0.0001487,-0.6988864,357.329,14.627,-393.199,0.3654639,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158846,1,OK,0.7376048,-0.1003125,0.1297748,-0.6550077,49.878,-7.311,-373.065,0.1188958,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158846,1,OK,0.9830768,-0.1089051,0.1336415,-0.0619653,162.958,-4.723,-375.431,0.1068096,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158846,1,OK,0.3520205,0.0193632,0.1292438,0.9268240,265.029,3.326,-382.720,0.1461979,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158846,1,OK,0.6928954,-0.1347178,-0.0079510,-0.7082964,357.076,16.113,-388.427,0.1935626,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158854,1,OK,0.7385577,-0.0997749,0.1282514,-0.6543158,50.391,-7.575,-369.734,0.1262210,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158854,1,OK,0.9846878,-0.0994803,0.1315719,-0.0564135,163.536,-4.693,-372.307,0.0915084,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158854,1,OK,0.3403929,0.0179799,0.1210704,0.9322829,266.560,3.819,-377.668,0.0970947,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158854,1,OK,0.6853106,-0.1357999,-0.0198211,-0.7152027,359.146,13.918,-382.582,0.1658426,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158862,1,OK,0.7449745,-0.0980873,0.1286176,-0.6471858,50.748,-7.579,-366.308,0.1533876,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158862,1,OK,0.9862011,-0.0861458,0.1300097,-0.0555321,163.932,-3.639,-368.222,0.0832909,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158862,1,OK,0.3316099,0.0175113,0.1078836,0.9370642,268.574,4.681,-373.122,0.0817271,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158862,1,OK,0.7044283,-0.1328799,-0.0133665,-0.6970976,358.305,14.382,-378.338,0.2657181,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158870,1,OK,0.7398275,-0.1009425,0.1268753,-0.6529690,50.694,-8.063,-362.375,0.1463060,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158870,1,OK,0.9878441,-0.0736162,0.1315579,-0.0379118,163.602,-2.865,-364.174,0.1357813,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158870,1,OK,0.3421727,0.0235339,0.0934614,0.9346812,267.687,5.439,-368.692,0.0495037,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158870,1,OK,0.7109266,-0.1160649,0.0072487,-0.6935848,357.617,17.502,-374.698,0.2574414,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158878,1,OK,0.7344933,-0.1031211,0.1267329,-0.6586535,50.378,-8.173,-358.305,0.1297100,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158878,1,OK,0.9875385,-0.0705572,0.1317722,-0.0492493,163.604,-3.245,-360.958,0.0945893,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158878,1,OK,0.3427126,0.0272877,0.0841010,0.9352703,267.577,2.991,-365.174,0.0515990,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158878,1,OK,0.6948997,-0.1011590,0.0160838,-0.7117742,359.921,12.995,-370.168,0.1644132,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158886,1,OK,0.7374410,-0.1015958,0.1267469,-0.6555870,50.812,-7.994,-354.971,0.1193142,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158886,1,OK,0.9887347,-0.0632483,0.1298777,-0.0391811,164.306,-3.037,-356.739,0.0820781,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158886,1,OK,0.3612797,0.0304447,0.0707202,0.9292732,268.025,3.717,-361.682,0.0931576,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158886,1,OK,0.6968762,-0.0782995,0.0339406,-0.7120961,361.130,11.119,-364.742,0.2142179,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158894,1,OK,0.7360473,-0.1025476,0.1253208,-0.6572770,50.969,-8.369,-351.101,0.1282766,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158894,1,OK,0.9888899,-0.0573010,0.1313882,-0.0393764,164.553,-1.799,-354.101,0.0859087,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158894,1,OK,0.3617761,0.0372235,0.0553919,0.9298732,268.434,5.060,-358.060,0.1236506,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158894,1,OK,0.6804191,-0.0683079,0.0459651,-0.7281834,360.410,8.470,-361.375,0.3040288,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158902,1,OK,0.7373335,-0.1023514,0.1251486,-0.6558973,51.149,-8.360,-347.208,0.1095789,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158902,1,OK,0.9892966,-0.0534819,0.1334446,-0.0249904,164.409,-2.695,-350.028,0.1328158,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158902,1,OK,0.3342896,0.0411228,0.0457902,0.9404587,269.476,3.804,-354.814,0.0455352,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158902,1,OK,0.6748963,-0.0632761,0.0463126,-0.7337345,362.326,5.012,-357.310,0.2182834,0
4,Port 10: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158910,1,OK,0.7383285,-0.1027168,0.1240282,-0.6549331,51.362,-8.670,-343.487,0.0928021,0,Port 11: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158910,1,OK,0.9889894,-0.0521070,0.1328769,-0.0390972,164.890,-2.824,-346.531,0.0925055,0,Port 12: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158910,1,OK,0.3585429,0.0435374,0.0433891,0.9314874,268.607,3.942,-350.842,0.0598511,0,Port 13: NDI-MF2 610059   T6F0-L00061  s/n:3A915800 Channel:0,1158910,1,OK,0.6747047,-0.0602033,0.0548820,-0.7335783,361.364,6.594,-354.846,0.2096805,0
